wave_year,country,region,age,gender,urban,own_ed_level,parent_ed_level,own_years_schooling,parent_years_schooling,father_ed_level,mother_ed_level,father_years_schooling,mother_years_schooling,sample_weight,hh_income_proxy,migration_exposure,multigenerational_hh,cohort
2016,Uzbekistan,Tashkent region,62,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,7369.42,1450000,0,1,55-64
2016,Uzbekistan,Tashkent region,60,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,5680.38,900000,0,0,55-64
2016,Uzbekistan,Tashkent region,35,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,8795.76,1300000,0,0,35-44
2016,Uzbekistan,Tashkent region,37,male,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,11727.68,NA,0,0,35-44
2016,Uzbekistan,Tashkent region,33,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,8795.76,1350000,0,0,25-34
2016,Uzbekistan,Tashkent region,31,female,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,26970.26,500000,0,0,25-34
2016,Uzbekistan,Tashkent region,32,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,21576.21,1600000,0,0,25-34
2016,Uzbekistan,Tashkent region,49,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,2918.91,NA,0,0,45-54
2016,Uzbekistan,Tashkent region,43,male,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,9115.96,820000,0,0,35-44
2016,Uzbekistan,Tashkent region,63,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,9825.9,2170000,0,1,55-64
2016,Uzbekistan,Tashkent region,60,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,9825.9,1560000,0,1,55-64
2016,Uzbekistan,Tashkent region,57,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,3786.92,1100000,0,0,55-64
2016,Uzbekistan,Tashkent region,35,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,10788.1,NA,0,0,35-44
2016,Uzbekistan,Tashkent region,55,female,0,tertiary,lower_secondary,16,9,lower_secondary,primary,9,6,4912.95,NA,0,0,55-64
2016,Uzbekistan,Tashkent region,29,male,0,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,11,9,14659.6,NA,0,0,25-34
2016,Uzbekistan,Tashkent region,34,male,0,lower_secondary,upper_secondary,9,11,lower_secondary,upper_secondary,9,11,5863.84,NA,0,0,25-34
2016,Uzbekistan,Tashkent region,28,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,17591.52,4200000,0,0,25-34
2016,Uzbekistan,Tashkent region,26,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,21576.21,1300000,0,1,25-34
2016,Uzbekistan,Tashkent region,50,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,11394.94,1047000,0,0,45-54
2016,Uzbekistan,Tashkent region,63,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,7369.42,1800000,0,1,55-64
2016,Uzbekistan,Tashkent region,62,male,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,3786.92,470000,0,0,55-64
2016,Uzbekistan,Tashkent region,42,male,0,tertiary,lower_secondary,16,9,lower_secondary,NA,9,NA,6836.97,800000,0,0,35-44
2016,Uzbekistan,Tashkent region,38,female,0,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,9,11,10788.1,600000,0,0,35-44
2016,Uzbekistan,Tashkent region,26,female,0,lower_secondary,tertiary,9,16,tertiary,upper_secondary,16,11,26970.26,1750000,0,1,25-34
2016,Uzbekistan,Tashkent region,45,male,0,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,6836.97,820000,0,0,45-54
2016,Uzbekistan,Tashkent region,45,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,5837.81,8200000,0,0,45-54
2016,Uzbekistan,Tashkent region,53,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,11394.94,700000,0,0,45-54
2016,Uzbekistan,Tashkent region,58,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,12282.37,4170000,0,0,55-64
2016,Uzbekistan,Tashkent region,38,male,1,tertiary,upper_secondary,16,11,lower_secondary,upper_secondary,9,11,9436.94,3000000,0,0,35-44
2016,Uzbekistan,Tashkent region,30,female,1,lower_secondary,upper_secondary,9,11,primary,upper_secondary,6,11,7236.55,600000,0,0,25-34
2016,Uzbekistan,Tashkent region,41,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,12029.89,1000000,0,0,35-44
2016,Uzbekistan,Tashkent region,54,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,primary,9,6,20416.3,830000,0,0,45-54
2016,Uzbekistan,Tashkent region,31,female,1,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,14473.1,1250000,0,0,25-34
2016,Uzbekistan,Tashkent region,45,female,1,tertiary,tertiary,16,16,tertiary,primary,16,6,6014.94,520000,0,0,45-54
2016,Uzbekistan,Tashkent region,42,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,6014.94,2000000,0,0,35-44
2016,Uzbekistan,Tashkent region,30,male,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,9436.94,1000000,0,0,25-34
2016,Uzbekistan,Tashkent region,26,male,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,9436.94,1500000,0,0,25-34
2016,Uzbekistan,Tashkent region,29,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,14473.1,1500000,0,0,25-34
2016,Uzbekistan,Tashkent region,45,female,1,upper_secondary,primary,11,6,primary,primary,6,6,12029.89,800000,0,0,45-54
2016,Uzbekistan,Tashkent region,37,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,14473.1,850000,0,0,35-44
2016,Uzbekistan,Tashkent region,40,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,18044.83,1700000,0,0,35-44
2016,Uzbekistan,Tashkent region,41,female,1,tertiary,lower_secondary,16,9,lower_secondary,primary,9,6,6014.94,950000,0,0,35-44
2016,Uzbekistan,Tashkent region,47,female,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,18044.83,1850000,0,0,45-54
2016,Uzbekistan,Tashkent region,31,female,1,lower_secondary,tertiary,9,16,upper_secondary,tertiary,11,16,14473.1,2500000,0,0,25-34
2016,Uzbekistan,Tashkent region,43,male,1,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,13610.87,1300000,0,0,35-44
2016,Uzbekistan,Tashkent region,26,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,14473.1,700000,0,0,25-34
2016,Uzbekistan,Tashkent region,25,female,1,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,14473.1,1300000,0,0,25-34
2016,Uzbekistan,Tashkent region,44,male,1,upper_secondary,primary,11,6,primary,primary,6,6,6805.43,520000,0,0,35-44
2016,Uzbekistan,Tashkent region,33,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5863.84,2000900,0,0,25-34
2016,Uzbekistan,Tashkent region,40,female,0,upper_secondary,primary,11,6,NA,primary,NA,6,8756.72,4210000,0,1,35-44
2016,Uzbekistan,Tashkent region,49,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,18231.91,5000000,0,0,45-54
2016,Uzbekistan,Tashkent region,42,female,0,lower_secondary,tertiary,9,16,NA,tertiary,NA,16,11675.62,1500000,0,0,35-44
2016,Uzbekistan,Tashkent region,31,female,0,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,21576.21,3500000,0,1,25-34
2016,Uzbekistan,Tashkent region,42,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,6836.97,630000,0,0,35-44
2016,Uzbekistan,Tashkent region,26,male,0,upper_secondary,tertiary,11,16,tertiary,NA,16,NA,17591.52,2000000,0,1,25-34
2016,Uzbekistan,Tashkent region,59,male,0,upper_secondary,tertiary,11,16,tertiary,NA,16,NA,7573.83,1070000,0,0,55-64
2016,Uzbekistan,Tashkent region,56,female,0,tertiary,tertiary,16,16,tertiary,primary,16,6,12282.37,5000000,0,1,55-64
2016,Uzbekistan,Tashkent region,57,male,0,upper_secondary,upper_secondary,11,11,NA,upper_secondary,NA,11,9467.29,580000,0,0,55-64
2016,Uzbekistan,Tashkent region,32,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,9,9,10788.1,NA,0,0,25-34
2016,Uzbekistan,Tashkent region,40,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,4557.98,1850000,0,0,35-44
2016,Uzbekistan,Tashkent region,57,male,0,upper_secondary,lower_secondary,11,9,primary,lower_secondary,6,9,3786.92,600000,0,0,55-64
2016,Uzbekistan,Tashkent region,63,female,0,tertiary,primary,16,6,primary,primary,6,6,9825.9,2000000,0,1,55-64
2016,Uzbekistan,Tashkent region,51,female,0,tertiary,NA,16,NA,NA,NA,NA,NA,8756.72,NA,0,0,45-54
2016,Uzbekistan,Tashkent region,62,male,1,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,6929.62,975000,0,0,55-64
2016,Uzbekistan,Tashkent region,44,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,9,27221.74,900000,0,0,35-44
2016,Uzbekistan,Tashkent region,37,male,1,lower_secondary,upper_secondary,9,11,upper_secondary,lower_secondary,11,9,9436.94,450000,0,0,35-44
2016,Uzbekistan,Tashkent region,43,female,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,12029.89,1300000,0,0,35-44
2016,Uzbekistan,Tashkent region,32,female,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,21709.65,2104000,0,0,25-34
2016,Uzbekistan,Tashkent region,48,female,1,upper_secondary,tertiary,11,16,tertiary,primary,16,6,30074.72,15000000,0,0,45-54
2016,Uzbekistan,Tashkent region,61,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,13859.25,1100000,0,0,55-64
2016,Uzbekistan,Tashkent region,38,male,1,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,18873.88,1000000,0,0,35-44
2016,Uzbekistan,Tashkent region,30,female,1,upper_secondary,primary,11,6,NA,primary,NA,6,36182.75,1380000,0,0,25-34
2016,Uzbekistan,Tashkent region,52,female,1,tertiary,tertiary,16,16,tertiary,no_formal,16,0,12029.89,1200000,0,0,45-54
2016,Uzbekistan,Tashkent region,56,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,19564.23,25000000,0,0,55-64
2016,Uzbekistan,Tashkent region,35,male,1,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,14155.41,1500000,0,0,35-44
2016,Uzbekistan,Tashkent region,49,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,6805.43,500000,0,0,45-54
2016,Uzbekistan,Tashkent region,54,female,1,tertiary,upper_secondary,16,11,lower_secondary,upper_secondary,9,11,18044.83,1624000,0,0,45-54
2016,Uzbekistan,Tashkent region,54,female,1,tertiary,upper_secondary,16,11,upper_secondary,lower_secondary,11,9,36089.67,NA,0,0,45-54
2016,Uzbekistan,Tashkent region,62,female,0,upper_secondary,lower_secondary,11,9,NA,lower_secondary,NA,9,7369.42,2500000,0,1,55-64
2016,Uzbekistan,Tashkent region,50,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,9,13673.93,2000000,0,0,45-54
2016,Uzbekistan,Tashkent region,33,female,0,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,5394.05,830000,0,0,25-34
2016,Uzbekistan,Tashkent region,36,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,primary,11,6,5863.84,NA,0,0,35-44
2016,Uzbekistan,Tashkent region,43,male,0,upper_secondary,primary,11,6,NA,primary,NA,6,4557.98,850000,0,0,35-44
2016,Uzbekistan,Tashkent region,57,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,9467.29,2200000,0,0,55-64
2016,Uzbekistan,Tashkent region,29,female,0,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,10788.1,300000,0,0,25-34
2016,Uzbekistan,Tashkent region,57,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,9467.29,1600000,0,0,55-64
2016,Uzbekistan,Tashkent region,40,female,0,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,17513.43,2000000,NA,1,35-44
2016,Uzbekistan,Tashkent region,33,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,14659.6,2250000,0,1,25-34
2016,Uzbekistan,Tashkent region,41,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,5837.81,800000,0,0,35-44
2016,Uzbekistan,Tashkent region,56,female,0,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,9825.9,2800000,NA,0,55-64
2016,Uzbekistan,Tashkent region,60,female,0,tertiary,upper_secondary,16,11,upper_secondary,primary,11,6,7369.42,1000000,0,0,55-64
2016,Uzbekistan,Tashkent region,31,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,26970.26,2500000,0,0,25-34
2016,Uzbekistan,Tashkent region,46,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,11675.62,1200000,0,0,45-54
2016,Uzbekistan,Tashkent region,44,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,9115.96,800000,0,0,35-44
2016,Uzbekistan,Tashkent region,45,male,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,11394.94,1100000,0,1,45-54
2016,Uzbekistan,Tashkent region,55,male,0,tertiary,lower_secondary,16,9,primary,lower_secondary,6,9,9467.29,1400000,0,0,55-64
2016,Uzbekistan,Tashkent region,50,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,11394.94,1500000,0,0,45-54
2016,Uzbekistan,Tashkent region,29,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,37758.37,NA,0,0,25-34
2016,Uzbekistan,Tashkent region,54,male,0,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,9115.96,1200000,0,0,45-54
2016,Uzbekistan,Tashkent region,27,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,26970.26,3000000,0,1,25-34
2016,Uzbekistan,Tashkent region,34,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,17591.52,10800000,0,0,25-34
2016,Uzbekistan,Tashkent region,56,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,14738.84,NA,0,0,55-64
2016,Uzbekistan,Tashkent region,28,male,0,lower_secondary,tertiary,9,16,tertiary,upper_secondary,16,11,14659.6,6000000,0,0,25-34
2016,Uzbekistan,Tashkent region,43,female,0,tertiary,tertiary,16,16,tertiary,tertiary,16,16,14594.53,2000000,0,1,35-44
2016,Uzbekistan,Tashkent region,37,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,5863.84,2000000,0,0,35-44
2016,Uzbekistan,Tashkent region,34,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,5863.84,950000,0,0,25-34
2016,Uzbekistan,Tashkent region,29,male,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,11,11,17591.52,2500000,0,0,25-34
2016,Uzbekistan,Tashkent region,49,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,11394.94,680000,0,0,45-54
2016,Uzbekistan,Tashkent region,47,female,0,upper_secondary,tertiary,11,16,lower_secondary,tertiary,9,16,14594.53,2000000,0,0,45-54
2016,Uzbekistan,Tashkent region,40,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,8756.72,600000,0,0,35-44
2016,Uzbekistan,Tashkent region,43,female,0,upper_secondary,primary,11,6,primary,primary,6,6,14594.53,750000,0,0,35-44
2016,Uzbekistan,Tashkent region,38,male,0,upper_secondary,tertiary,11,16,tertiary,tertiary,16,16,5863.84,740000,0,0,35-44
2016,Uzbekistan,Tashkent region,38,female,0,upper_secondary,primary,11,6,primary,primary,6,6,10788.1,700000,0,0,35-44
2016,Uzbekistan,Tashkent region,43,male,0,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,6836.97,4000000,0,0,35-44
2016,Uzbekistan,Tashkent region,46,male,0,tertiary,primary,16,6,primary,primary,6,6,9115.96,6000000,0,0,45-54
2016,Uzbekistan,Tashkent region,42,female,0,upper_secondary,primary,11,6,primary,primary,6,6,11675.62,700000,0,0,35-44
2016,Uzbekistan,Tashkent region,64,male,0,upper_secondary,lower_secondary,11,9,primary,lower_secondary,6,9,5680.38,1420000,0,1,55-64
2016,Uzbekistan,Tashkent region,61,male,0,upper_secondary,lower_secondary,11,9,primary,lower_secondary,6,9,7573.83,1000000,0,1,55-64
2016,Uzbekistan,Tashkent region,40,female,0,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,16,8756.72,1550000,0,0,35-44
2016,Uzbekistan,Tashkent region,25,male,0,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,8795.76,580000,0,0,25-34
2016,Uzbekistan,Tashkent region,43,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,11675.62,600000,0,0,35-44
2016,Uzbekistan,Tashkent region,37,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,10788.1,NA,0,0,35-44
2016,Uzbekistan,Tashkent region,60,male,0,tertiary,upper_secondary,16,11,upper_secondary,primary,11,6,9467.29,1350000,0,1,55-64
2016,Uzbekistan,Tashkent region,46,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,8756.72,NA,0,0,45-54
2016,Uzbekistan,Tashkent city,56,male,1,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,11917.07,1800000,0,0,55-64
2016,Uzbekistan,Tashkent city,55,female,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,10766.45,2100000,0,0,55-64
2016,Uzbekistan,Tashkent city,46,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,37238.67,2000000,0,0,45-54
2016,Uzbekistan,Tashkent city,30,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,9955.92,1700000,0,0,25-34
2016,Uzbekistan,Tashkent city,59,male,1,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,11917.07,NA,0,0,55-64
2016,Uzbekistan,Tashkent city,48,female,1,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,20688.15,4500000,0,0,45-54
2016,Uzbekistan,Tashkent city,36,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,12983.18,2400000,0,0,35-44
2016,Uzbekistan,Tashkent city,55,male,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,11917.07,3000000,0,0,55-64
2016,Uzbekistan,Tashkent city,60,female,1,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,11,11,5383.23,7000000,0,0,55-64
2016,Uzbekistan,Tashkent city,52,male,1,tertiary,tertiary,16,16,upper_secondary,tertiary,11,16,32769.8,NA,0,0,45-54
2016,Uzbekistan,Tashkent city,56,female,1,tertiary,lower_secondary,16,9,NA,lower_secondary,NA,9,13458.07,NA,0,0,55-64
2016,Uzbekistan,Tashkent city,55,male,1,upper_secondary,tertiary,11,16,tertiary,NA,16,NA,11917.07,NA,0,0,55-64
2016,Uzbekistan,Tashkent city,55,female,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,21532.91,NA,0,1,55-64
2016,Uzbekistan,Tashkent city,49,female,1,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,9,9,8275.26,6000000,0,0,45-54
2016,Uzbekistan,Tashkent city,32,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,24889.8,4000000,0,1,25-34
2016,Uzbekistan,Tashkent city,55,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,9533.66,12500000,0,0,55-64
2016,Uzbekistan,Tashkent city,33,female,1,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,11,11,9955.92,900000,0,0,25-34
2016,Uzbekistan,Tashkent city,33,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,12983.18,2000000,0,0,25-34
2016,Uzbekistan,Tashkent city,45,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,20688.15,2000000,0,0,45-54
2016,Uzbekistan,Tashkent city,51,female,1,tertiary,tertiary,16,16,tertiary,primary,16,6,8275.26,1500000,0,1,45-54
2016,Uzbekistan,Tashkent city,60,female,1,tertiary,lower_secondary,16,9,primary,lower_secondary,6,9,8074.84,1900000,0,1,55-64
2016,Uzbekistan,Tashkent city,33,female,1,lower_secondary,primary,9,6,primary,primary,6,6,24889.8,2000000,0,0,25-34
2016,Uzbekistan,Tashkent city,32,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,6491.59,1000000,0,0,25-34
2016,Uzbekistan,Tashkent city,49,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,18725.6,1500000,0,1,45-54
2016,Uzbekistan,Tashkent city,42,male,1,upper_secondary,tertiary,11,16,tertiary,primary,16,6,9362.8,1200000,0,0,35-44
2016,Uzbekistan,Tashkent city,30,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,12983.18,NA,0,0,25-34
2016,Uzbekistan,Tashkent city,42,female,1,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,16550.52,1000000,0,0,35-44
2016,Uzbekistan,Tashkent city,54,female,1,tertiary,lower_secondary,16,9,primary,lower_secondary,6,9,33101.04,3000000,0,0,45-54
2016,Uzbekistan,Tashkent city,36,female,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,9955.92,1000000,0,0,35-44
2016,Uzbekistan,Tashkent city,30,female,1,tertiary,tertiary,16,16,tertiary,lower_secondary,16,9,34845.73,3000000,0,1,25-34
2016,Uzbekistan,Tashkent city,36,female,1,tertiary,tertiary,16,16,tertiary,primary,16,6,19911.84,1500000,0,0,35-44
2016,Uzbekistan,Tashkent city,28,male,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,16,11,19474.77,4000000,0,0,25-34
2016,Uzbekistan,Tashkent city,42,female,1,tertiary,primary,16,6,primary,primary,6,6,12412.89,1800000,0,0,35-44
2016,Uzbekistan,Tashkent city,46,female,1,tertiary,tertiary,16,16,tertiary,upper_secondary,16,11,16550.52,3000000,0,0,45-54
2016,Uzbekistan,Tashkent city,60,male,1,tertiary,tertiary,16,16,tertiary,tertiary,16,16,9533.66,2000000,0,1,55-64
