year,hhid,province,urban,household_weight,multigenerational_hh,has_enrolled_member,education_spending_positive,has_tutoring,has_emigrant_hh,has_remittance_hh,remittance_for_education,internet_access_hh
2021,15106,Andijan,1,1.22141340837344,0,1,1,0,1,1,0,1
2021,15132,Andijan,1,1.46569609004813,0,1,1,0,0,0,0,1
2021,15133,Andijan,1,1.46569609004813,1,1,1,0,0,0,0,1
2021,15156,Andijan,1,1.46569609004813,0,1,1,1,0,0,0,1
2021,15157,Andijan,1,1.46569609004813,0,0,0,0,0,0,0,1
2021,15252,Andijan,1,1.46569609004813,0,1,1,1,0,0,0,1
2021,15253,Andijan,1,1.46569609004813,0,1,1,0,1,1,0,1
2021,15264,Andijan,1,1.46569609004813,0,0,0,0,1,1,0,1
2021,15317,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,15318,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,15438,Andijan,0,1.39515999727392,0,1,1,0,1,1,0,1
2021,15439,Andijan,0,1.39515999727392,0,0,0,0,1,1,0,1
2021,15440,Andijan,0,1.39515999727392,0,0,0,0,0,0,0,0
2021,15447,Andijan,0,1.11612799781913,1,1,1,0,1,1,0,1
2021,15448,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,0
2021,15449,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
