module_c_row_id,wave_year,region,urban,weight_valid,child_module_eligibility_observed,child_enrolled_pre_covid,mechanism_sample_eligible,parent_schooling_observed,mechanism_parent_non_missing,parent_years_schooling,parent_low_edu,m1_switched_online_included,m2_school_closed_no_online_included,m3_education_stopped_covid_included,m4_any_remote_challenge_included
810,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
811,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
812,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
813,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
814,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
815,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
816,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
817,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
818,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
819,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
820,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
821,2022,Fergana region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
822,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE
823,2022,Fergana region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
824,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
825,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
826,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
827,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
828,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
829,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
830,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
831,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
832,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
833,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
834,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
835,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
836,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
837,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
838,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
839,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
840,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
841,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
842,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
843,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
844,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
845,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
846,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
847,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
848,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
849,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
850,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
851,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
852,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
853,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
854,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
855,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
856,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
857,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
858,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
859,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,FALSE
860,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
861,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
862,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
863,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
864,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
865,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,1,FALSE,FALSE,FALSE,FALSE
866,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
867,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
868,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
869,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
870,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
871,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
872,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
873,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
874,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
875,2022,Kashkadarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
876,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
877,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
878,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
879,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
880,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
881,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
882,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
883,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
884,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
885,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
886,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
887,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
888,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
889,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
890,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
891,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
892,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.5,1,FALSE,FALSE,FALSE,FALSE
893,2022,Kashkadarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
894,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
895,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
896,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
897,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
898,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
899,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
900,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
901,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
902,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
903,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
904,2022,Kashkadarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,8.5,1,FALSE,FALSE,FALSE,FALSE
905,2022,Kashkadarya region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10,1,FALSE,FALSE,FALSE,FALSE
906,2022,Kashkadarya region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
907,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
908,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
909,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
910,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
911,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
912,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
913,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
914,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
915,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16,0,TRUE,TRUE,TRUE,TRUE
916,2022,Kashkadarya region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
917,2022,Kashkadarya region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
918,2022,Kashkadarya region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
919,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
920,2022,Kashkadarya region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
921,2022,Kashkadarya region,1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
922,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
923,2022,Kashkadarya region,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,TRUE,TRUE,TRUE,TRUE
924,2022,Kashkadarya region,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
925,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
926,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
927,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
928,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
929,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
930,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
931,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
932,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
933,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
934,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
935,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
936,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
937,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
938,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
939,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
940,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
941,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
942,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
943,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
944,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
945,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
946,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
947,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
948,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
949,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
950,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
951,2022,Surkhandarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
952,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
953,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
954,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
955,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
956,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
957,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
958,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
959,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
960,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
961,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
962,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
963,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
964,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
965,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
966,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
967,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
968,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE
969,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
970,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
971,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
972,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
973,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
974,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
975,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
976,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
977,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
978,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE
979,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
980,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
981,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
982,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
983,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
984,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
985,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
986,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
987,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
988,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
989,2022,Surkhandarya region,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.5,1,TRUE,TRUE,TRUE,TRUE
990,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
991,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
992,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
993,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
994,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
995,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
996,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
997,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
998,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
999,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
1000,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,13.5,1,FALSE,FALSE,FALSE,FALSE
1001,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
1002,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,9,1,FALSE,FALSE,FALSE,FALSE
1003,2022,Surkhandarya region,0,TRUE,FALSE,NA,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
1004,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
1005,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16,0,FALSE,FALSE,FALSE,FALSE
1006,2022,Surkhandarya region,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE
